Boite_de_vitesses,Mode_de_transmission,Prix,Immatriculation
Mécanique 6 rapports,Traction,19595821,9ddbf8a9-0178-4984-bc77-1d9db78c8499
Automatique 9,Transmission intégrale,35285831,99c89b19-b695-4cb0-817e-aa8aee62c86a
Mécanique 6 rapports,Traction,16196096,fe849ded-5d51-41c0-957a-5c201e3de463
Automatique 8 rapports,Propulsion,37419672,6cbc1c9e-3b07-476d-9279-fe4041c6ba8e
Automatique 6 rapports,Transmission intégrale,33249468,a296a395-5fed-4033-8e75-ae4eb17eca4c
Manuelle 6,,20089889,c8a105be-1b84-4fcd-b0ce-8923d27406e2
Automatique à variation continue 7 rapports,Traction,22159635,f591aee7-493f-49b3-bc88-1b0fb028dc2a
Mécanique 5 rapports,Traction,7511175,a5f15ace-39fa-4bb6-82d2-9a86f0c032fa
Automatique 5 rapports,Traction,21905925,4e108061-0a75-483f-ac51-651495e17e91
Mécanique 6 rapports,Traction,34138791,acfd4417-32ae-442a-8d5a-dd05f832dba6
Automatique 8 rapports,Traction,43097453,f526e458-4af1-4b60-a96f-1db9b139173b
Mécanique 6 rapports,Traction,14822052,a2d59d12-65ee-4da0-81c4-98c1ebe1d727
Automatique à variation continue,Traction,25371080,d2c88ccb-f63c-47d8-a6f9-ae375a41b1cf
Mécanique robotisée 7 rapports à double embrayage,Transmission intégrale,23942288,419bcbb3-9791-4f19-a637-ef414f006fc0
Mécanique 6 rapports,Propulsion,36253938,9fb4da0f-9b6c-441a-bb16-746d92712e2c
Variateur,,3938526,01ac6590-c6e6-46aa-8c55-c171b713c58e
Automatique 8 rapports,Traction,21231588,7f650a4c-1c25-404f-812d-43e88f4dd498
Mécanique 5 rapports,Traction,11250071,4d2a45fc-f379-4706-9ea4-383a5cf2ef76
Mécanique 6 rapports,Propulsion,25437846,239e10ec-6bdf-4c68-979e-8e4b4804dd6f
Mécanique 6 rapports,Traction,23194508,59dd311c-3c88-4319-ad5d-7226be06a76f
Mécanique 6 rapports,Traction,22279814,4fbe0b05-326b-491f-808d-3215e74496a9
Mécanique 6 rapports,Traction,17092096,eca8199b-0119-4254-b7e3-301814f87cf0
Mécanique 6 rapports,Traction,19796119,4598b77f-e824-4244-bd8d-f715af79a703
Mécanique 6 rapports,Traction,21164822,87b89ab3-8b64-4e26-ae5f-28ed08b697d3
Mécanique robotisée 7 rapports à double embrayage,Transmission intégrale,26018710,078d05a6-54ee-44dd-860b-b32947ed1b2f
Manuelle,,4146169,75e36932-04be-4048-beba-db908813c0ff
Mécanique 6 rapports,Traction,23141096,efd81a13-38f2-44f9-8833-652a0d6bed5f
Manuelle 6,,15402916,68a4df3a-fdb7-4ecc-8979-34c0193b063a
Mécanique 6 rapports,Traction,12785689,95e6297b-f71d-45a2-94c0-ec7be0718049
Mécanique 6 rapports,Propulsion,37327535,575ac405-59b5-4fe0-be89-01e81fc5ff69
Automatique 8 rapports,Propulsion,29276891,685f8d35-5b60-4e43-bb08-bec60508c524
Automatique séquentielle 6 rapports,Transmission intégrale,38223535,637a8066-6327-416a-933f-8909982d894b
Automatique 5 rapports,Propulsion,24833614,4c7000c1-4251-47c2-8524-0b28f2c9e6f4
Variateur,,867290,e5c4cf6c-e3d9-4f11-b051-326375c532c6
Automatique séquentielle 8 rapports,Propulsion,41328154,92933217-bc50-43ed-b4e3-390a1f9cb6d3
Automatique séquentielle 6 rapports,Transmission intégrale permanente,41261388,c97584f2-7692-45a3-b0cd-7eab82a380b2
Mécanique 6 rapports,Traction,19161842,9161b56d-a70c-46b5-81ab-e0996161f609
Mécanique 6 rapports,Traction,14454839,80ef09d1-8d97-4098-90d4-2c81ea29977f
Mécanique 6 rapports,Traction,32301391,e9ae605f-3058-4250-ac1c-041c165e2b33
Automatique,Traction,27340677,4d05b76a-b8a6-4fa2-a474-9d112fde3bb6
Mécanique 6 rapports,Traction,22789906,8c0e267d-1648-4ce3-ae60-4337831b87b6
Mécanique 6 rapports,Traction,17025330,f6df0f6d-537a-480c-8727-e73b0ed7cd29
Mécanique robotisée 7 rapports à double embrayage,Traction,21799099,6cf073d9-5c61-41eb-9246-3b38cf9f713e
Mécanique 6 rapports,Propulsion,30765773,dc28c954-6bbd-467a-bbe0-83b893383648
Auto séquent. 9,Propulsion,39124876,78957a29-15a2-4675-badb-ad2301d0db48
Automatique 8 rapports,Traction,21231588,45f5e813-e7cd-429c-8cc5-c424d5c7ede0
Auto séquent. 9,Propulsion,71272705,2551688a-b2de-4887-86b5-e507b632f767
Manuelle,,5234454,7bbd746a-702b-4073-a29e-816e2466a611
Mécanique robotisée 7 rapports à double embrayage,Transmission intégrale,45814829,2f96dba1-ed14-43a9-886d-237bc7cfabd1
Mécanique 6 rapports,Traction,15089116,234296d6-32a3-46fd-99d8-0bacddd278a3
Mécanique 6 rapports,Propulsion,19629204,766736da-0967-472b-ad07-eb246eb94390
Mécanique 6 rapports,Propulsion,43100124,87d5fe04-7de1-4655-addb-fbf050734d1a
Mécanique 5 rapports,Traction,9233738,4dbf834e-cbab-4edb-a610-ce9d25d76493
Mécanique 6 rapports,Traction,15816865,d3ac8c45-03ac-4a73-ac81-1278f8022914
Auto séquent. 9,Transmission intégrale,52110863,f1cd138c-1bf0-43c5-86ff-4f149eb5565b
Automatique séquentielle 8 rapports,Transmission intégrale,49406840,4d0aa112-3b9b-43a6-8071-76dc57147efd
Mécanique 6 rapports,Transmission intégrale,24529828,53441ef1-4f4c-43c6-9822-ec851cdfd902
Manuelle 6,,5975557,c69f2ad1-a065-4c2d-b064-469e15a7e246
Mécanique 6 rapports,Traction,25986663,9b8797d7-a397-4b8a-bf01-38c27371311a
Automatique séquentielle 6 rapports,Transmission intégrale,38323684,c9fbbf8d-5fb9-4fa6-8cc1-6dfd5e841c56
Automatique à variation continue 7 rapports,Traction,21725656,c240bc4b-b5a4-4c73-9bea-6724c8953139
Mécanique 5 rapports,Traction,8345082,8afeb2bc-39f7-4d45-9ac5-59ed6b0e0be8
Mécanique 6 rapports,Traction,22366610,c5adc3db-8a79-4409-aaf4-71f69d3ba4a0
Mécanique 6 rapports,Propulsion,24135909,30f3037a-f1ab-4e1b-bfc1-e26f0a16f601
Mécanique 6 rapports,Intégrale,23772034,e2970db1-b488-4773-833e-220b95aa4361
Variateur,Traction,4940016,398c938f-f67d-4b4d-b1c7-85d4cb169166
Automatique séquentielle 8 rapports,Traction,28736086,5a04dd97-f7cb-4004-bfc8-cb51d0f17e8b
Mécanique 5 rapports,Traction,8546048,cdebfb83-2551-41bc-a92d-8bf11c39b9c3
Automatique 6 rapports,Propulsion,17192245,57ec10db-6873-4fcf-a965-9bba15dfca39
Mécanique 5 rapports,Traction,11705415,43e734f6-1fe2-45bd-8a93-b6606812732c
Manuelle 5,,7350937,0ef94d0b-cbb2-4a53-8c0e-fc3b09f461c7
Automatique,Transmission intégrale permanente,43731730,4636f0fd-2519-4e61-826b-7daa648d9406
Manuelle 6,,11877671,5fe84a3f-aa97-4e90-a23b-2f0bf349393c
Variateur,,3337632,d365a982-583b-49bb-a574-7f66f7f945e2
Mécanique 5 rapports,Traction,17459309,1ce4d8f3-109a-4057-baf9-f6d4cb1f41a7
Mécanique 6 rapports,Traction,19128459,5d490737-91e6-4945-8bec-d3fba8f95ce2
Mécanique 6 rapports,Transmission intégrale,24690067,c079b22d-cfcf-4d90-b8d9-808a4b6fac32
Automatique séquentielle 6 rapports,Propulsion,71239322,454adfc2-8d11-45ab-a740-ed8846530bf6
Automatique 8 rapports,Propulsion,28250030,a9c3c413-f575-421f-9a95-caba2beac70c
Mécanique 6 rapports,Transmission Intégrale,19996417,827e106a-a677-47d0-8c01-7c588427329d
Mécanique 6 rapports,Traction,26679694,602b1168-477e-481c-95e2-1435f96063ed
Mécanique 5 rapports,Traction,11483752,274f6d6c-7151-4747-beb9-b64080b51477
Mécanique robotisée 7 rapports à double embrayage,Transmission intégrale,25905208,d96fd502-af43-4048-b1e1-5db373cd1be5
Automatique 5 rapports,Propulsion,19593150,f6e5f163-09c0-4c1a-9644-1258c748fec5
Mécanique 5 rapports,Traction,13580204,3c499f42-4154-43d8-9207-592600454fec
Automatique 8 rapports,Propulsion,41461686,835bbce9-4912-413e-adac-08a86a9260c9
Mécanique 6 rapports,Traction,15663304,9ac95ab7-e24c-4628-b595-36883a2bc8e4
Automatique 4 rapports,,13028050,6a455702-cd7e-4359-9c40-dff0bb66597f
Automatique séquentielle 6 rapports,Transmission intégrale permanente,32882255,09023870-9ead-498c-b4da-09b063069363
Mécanique robotisée 7 rapports à double embrayage,Traction,21164822,d22e8620-4a80-4fe0-be17-74681b3c96f2
Automatique 8 rapports,Transmission intégrale,60222932,3bda3ebc-398e-4ee9-9fc7-02fd3b07ca9a
Automatique séquentielle 7 rapports,Propulsion,24436356,720e9937-3623-4f72-a156-5f39b8ffe761
Mécanique 6 rapports,Propulsion,32314744,b4fd79bc-0cb6-44e1-aca9-57708383c84c
Mécanique 5 rapports,Traction,15589861,a3b6252a-0d14-4612-a3ba-f592e2c41027
Mécanique 5 rapports,Traction,20029800,299ed641-80f3-4a66-8548-9db81f34752e
Automatique 6 rapports,Traction,22199695,fd26c5ca-502c-4e4c-9bea-16d644ccc928
Automatique 8 rapports,Propulsion,40448178,dbe887a9-ed32-4364-863c-2963f44e1c24
Mécanique 6 rapports,Transmission intégrale permanente,23995700,738711e8-66e7-4965-b343-b37b5b80340f
Robotisée simple embrayage 5,Traction,10275287,d8bf0010-9dac-4d0a-902e-06cc25baf885
Mécanique 6 rapports,Traction,32051686,9c6d5792-c57b-4f00-ab40-242d3f5acf16
Mécanique 5 rapports,Traction,10559043,ca7744b4-f0ed-4a03-a9ec-90671717ec27
Mécanique 5 rapports,Traction,12017880,a40c3807-db0b-4d67-98b9-239f8ebaefd0
Mécanique 6 rapports,Propulsion,35320549,c214034b-b124-43e3-90df-2ad208e6a848
Mécanique 6 rapports,Traction,15422946,42dad654-8e70-492c-b132-26d1d33d660d
Automatique à variation continue,Traction,19061693,97b38d1a-ecd0-4a8b-b759-0d1b88be3b4a
Mécanique 6 rapports,Propulsion,39106182,a6e3217a-995e-4433-91a5-c5350b7771cd
Mécanique 6 rapports,Traction,18494182,c80d4e0a-08fd-42e4-bf81-348756071f8e
Mécanique 5 rapports,Transmission Intégrale débrayable,16017163,9b383fe5-0b63-446a-8e46-11d3b5c5d060
Mécanique 6 rapports,Transmission Intégrale,30265028,4246a221-afc7-4004-932e-ada3c23dd2e4
Mécanique 6 rapports,Traction,18560948,576cf9f6-34c4-461f-9a3f-4490bfe04ae1
Automatique 6 rapports,Traction,22032780,6c7d49d3-d30e-4ffa-be7a-c867fa382a80
Mécanique 6 rapports,Traction,26539485,da094f4b-0025-41e0-8b4d-54def582f322
Manuelle,,5201071,9563f6b2-51bf-44fb-b0fa-7c2ff7878304
Automatique 8 rapports,Propulsion,37689407,a62b2ef9-245c-4c80-8b9a-ffa68dfa9b60
Mécanique 6 rapports,Traction,26305804,a3a9b11e-9741-46a6-adbf-17c399e6c404
Mécanique 5 rapports,Traction,15549801,7f16801b-b274-41dd-9444-e9ac0af583c9
A var continu,,2803504,14ba0998-c138-4d8c-b922-c1f947ad761c
Automatique 8 rapports,Propulsion,45100433,5ce6f348-c279-4bd3-9400-5b1e0086b84e
Mécanique 6 rapports,Propulsion,28408933,19cf9cc7-691a-42b7-a787-eb833f3525b2
Mécanique 5 rapports,Traction,14354690,3b11bd3b-7dfe-4a9c-9d48-4749b253d0b9
Mécanique 6 rapports,Traction,19695970,a023a815-559a-4d35-a9c3-7a3a3b29be36
Mécanique 5 rapports,Propulsion,21365120,4f178bfa-6a77-470d-a512-08cf593abf8b
Mécanique robotisée 7 rapports à double embrayage,Traction,29864432,a48bf310-9cfc-4156-b6d6-0e96ce2559b7
Mécanique 6 rapports,Traction,18494182,79941e1b-3fd6-49ac-bc06-59a472c36c7e
Automatique 6 rapports,Transmission intégrale,18888101,eb331c57-e247-487d-a4a5-1f1ee00cd286
Mécanique 5 rapports,Traction,21966014,618f4c2e-9bc8-445b-88bd-a17efaa2930c
Automatique à variation continue,Traction,15049056,1bc406e1-830a-49b8-9cf6-da0b1f47b6bd
Mécanique 5 rapports,Transmission Intégrale débrayable,15015673,6f7a8434-090a-469c-a865-647aef6d6159
Variateur,Traction,2269376,fa964dc9-4287-454e-829e-5c518e86735d
Mécanique 6 rapports,Traction,10916241,fbfe8e08-024c-4421-87f5-ea2de445c774
Automatique à variation continue,Traction,30378530,b2066f57-9e16-4c9d-baa4-60e0e5e6aa44
Mécanique 5 rapports,Propulsion,11570548,a35a0d68-95a3-47e1-9271-767348b660dd
Variateur,,6008272,166abf9f-91c6-47ca-b68e-3e8b7b096db5
Mécanique 6 rapports,Propulsion,24302824,8be91834-d4f0-4cf8-9347-3320a439ba49
Mécanique 6 rapports,Traction,14521605,39dacc40-7d8a-4752-8a81-308f25388a64
Automatique 6 rapports,Propulsion,22833972,4cb04841-f18f-47ff-887c-75c9c9edbb00
Mécanique 6 rapports,Traction,19328757,e1533267-3c63-4459-ab98-4f45789bfb9b
Manuelle,,6336093,fb00003e-b030-4f51-9d9a-5caee37c4831
Manuelle,,12678863,369c53ba-cf34-4ea2-8664-097229d938f0
Mécanique 6 rapports,Traction,14862112,6f60f4a2-4da7-4dbb-9e2d-ede44a306d8f
Automatique 8 rapports,Traction,30020664,21368d74-64d1-4b10-af27-34d328ca073a
Mécanique 6 rapports,Traction,8005243,638020dd-e244-4569-826c-da85043f099d
Mécanique 6 rapports,Traction,32708663,877776f4-bb82-4069-93f7-1da9f1c40c09
Mécanique robotisée 7 rapports à double embrayage,Traction,23601781,8ad27b1d-e796-455f-b24b-ead4b72acaac
Automatique séquentielle 6 rapports,Transmission intégrale permanente,35986874,22a6ac3b-bb87-45d4-9e4d-52821bba91a0
Mécanique robotisée 7 rapports à double embrayage,Traction,28589201,f2fef118-3b4f-4cb1-891a-0a1739becf8f
Manuelle 6,,22980857,08119367-70b1-48c2-bc33-a51bebf428fa
Variateur,,17218951,5a9f7f3f-58f2-4e9e-ae7b-a99892a5f733
Mécanique 6 rapports,Traction,17277705,3b1ec59b-7e07-436d-a8ac-5676f1252c27
Automatique séquentielle 8 rapports,Transmission intégrale,37869675,8d97f03e-411c-43fc-ab95-9b9e19c29015
Mécanique 6 rapports,Traction,30892628,1da9df04-75fd-413c-98a1-32b8375779d3
Automatique 6 rapports,Traction,20397013,8cbc4a87-45c7-4678-b410-2752dab12838
Mécanique 6 rapports,Traction,21098056,3c8f1183-f546-415e-a938-6d6b5d584b11
Mécanique 5 rapports,Traction,16017163,a6a4859d-0473-42ef-953b-184ffb99ceeb
Automatique à variation continue,Traction,19896268,5721bed4-c508-41a3-924f-362ff4724fa9
Mécanique 6 rapports,Traction,12351710,953e5c3f-57ed-4528-bdf3-c1defa061c58
Mécanique 6 rapports,Propulsion,40199809,9652451c-7f8a-40cd-9b1c-1d61248898f8
Manuelle 6,Traction,1868780,397d14f6-0cb4-445a-af14-a6ab3c9e6987
Automatique 8 rapports,Propulsion,37539851,54f8dc88-1413-4209-aaa3-ac02d4d0fc68
Mécanique 5 rapports,Transmission intégrale,28286084,ef86456d-e654-4e34-9494-ea9b5d826ccb
Automatique séquentielle 7 rapports,Transmission intégrale,41528452,83326432-0f26-4744-955f-439b7b080b01
Automatique 8 rapports,Propulsion,30912658,9b10aaa8-7e7e-44e1-9ebc-f8a321aae326
Mécanique 6 rapports,Traction,31291889,3a596520-9eaf-4cc0-b52f-1f1194a6930c
Automatique séquentielle 8 rapports,Transmission intégrale,57619058,281cf71b-6837-4590-ba56-69e7140dd117
Automatique à variation continue 7 rapports,Traction,28509082,4eb9e20a-6a31-4c7a-b5b5-257ba0b4a9ef
Mécanique 6 rapports,Traction,21365120,b36044e1-39f2-4ea5-8a12-6093a2dbf98a
Automatique 4 rapports,Traction,17343804,10f093ff-7885-4fa7-bc4c-f4b3fa75c31f
Automatique séquentielle 6 rapports,Transmission intégrale permanente,35653044,6bb4f1f5-f26c-4311-9e24-a92052d190de
Mécanique 6 rapports,Propulsion,22142944,697bf532-ca1c-4872-bfb8-2b2e9c4701a7
Automatique 6 rapports,Propulsion,31951537,d1f0e407-d946-4cb3-ac11-2d606dea9a5e
Mécanique robotisée 7 rapports à double embrayage,Traction,15416269,aae11526-c7d1-4b0b-93f2-94bde6160a12
Automatique séquentielle 8 rapports,Transmission intégrale,157634526,b8e60d1d-1ad1-4676-9043-5db26a537d46
Automatique à variation continue,Traction,18694480,ce66abbe-e0b9-4989-a645-cf0339202701
Automatique à variation continue,Transmission intégrale,28702703,5f1c2bb9-21ed-4ef9-b011-e7a532b3a849
Mécanique 5 rapports,Traction,12855793,24ed247c-5cd0-43ae-841d-9d1ad54e6e85
Mécanique 6 rapports,Transmission intégrale,25237548,e573466c-28db-42d8-a09b-c0f3db93b27d
Mécanique 6 rapports,Traction,18494182,03add296-8e0a-4832-a53f-d13a20b9b0d2
Mécanique 6 rapports,Traction,17893288,9c8ee597-fbc0-413c-b680-2da8faafc8d7
Mécanique 5 rapports,Traction,8590781,52f1ced5-0473-4f89-b8e6-521bd6a984c5
Automatique 4 rapports,Traction,17964728,ff1f85c8-3260-45a2-a067-b0546ffa2256
Robotisée simple embrayage 6,Traction,25838442,7822dda8-582b-4668-bc09-8bf848e9a1d1
Mécanique 6 rapports,Traction,17225628,335a5abd-7f4c-465d-841b-ec36ce764a5a
Mécanique 6 rapports,Traction,20223421,ec7a3598-d24f-4765-a675-8ff42ad5e7fe
Mécanique 6 rapports,Propulsion,25934585,9cd6adc0-4678-44dc-b97c-ac4ec70d0c0d
Mécanique 6 rapports,Traction,21231588,707af15a-1254-4721-8307-a029cfc46ec2
Manuelle,,8008582,5fb5591b-65e8-438c-bb6b-0af4e1e33995
Automatique,Traction,23267951,893f1111-bfb9-4ef2-a716-1d477dc9fa38
Mécanique robotisée 7 rapports à double embrayage,Traction,24836952,068fc4b0-b595-426a-9c6c-d4b1e7e567fb
Robotisée simple embrayage 6,Traction,20029800,728974d1-cb87-4a00-8229-0d5a44805dc4
Automatique 8 rapports,Transmission intégrale,39258408,9c7f3627-1782-4922-9b27-905d5ebf8034
Automatique 8 rapports,Transmission intégrale,46001774,adfa889a-1d46-47af-a1d3-bf4d86ab01eb
Mécanique 6 rapports,Propulsion,39058110,34d92505-d879-41a4-b4ed-41510f9c98c8
Mécanique robotisée 6 rapports à double embrayage,Traction,27307294,c51f7d8c-541c-4b26-bd6a-d710615dbd34
Automatique 8 rapports,Traction,15756776,70c05fa4-f7ce-41ea-a209-d45695525df1
Automatique séquentielle 8 rapports,Propulsion,191705216,531a7b08-35af-4a33-ad8f-f4cdea099d60
Mécanique 6 rapports,Traction,26122865,b564391a-c237-45cd-b36d-c5364eaf74de
Manuelle,,4333113,199eb934-9129-4b6a-a0ca-071d621f5bf7
Automatique 8 rapports,Transmission intégrale,42029197,6991ec6c-9f89-4fa5-8a43-97b594c47984
Robotisée simple embrayage 5,Traction,7644707,f59046a8-24a4-49ae-ac16-cd87d88274b4
Automatique séquentielle 7 rapports,Propulsion,48984211,2e78a2b2-afe3-4082-9afe-65434b75d760
Automatique 5 rapports,Traction,9113559,4c55ae17-0411-4dc4-9bb9-fc6dd01904ae
Manuelle,,5711831,9bc68da6-689d-4a13-9206-afbff2a4808d
Mécanique 6 rapports,Propulsion,26158919,5d6d0c69-6162-4d32-b3ea-ff5a4204c34f
Automatique à variation continue 8 rapports,Traction,28849589,d49d32da-a037-4efe-9aba-6a6f8ea9c172
Mécanique 5 rapports,Traction,11694733,7470b1f4-6d84-4305-9eac-c098cf71bc1a
Rob double embray 7,Transmission intégrale,36534355,fffdc478-23f7-4f73-b7da-c2a238f32c82
Mécanique 5 rapports,Traction,8045303,33500f6b-ccb1-43fd-831e-52cc75e336df
Manuelle,,3161370,a3ad86da-0dcb-4434-9d1f-d5f652f2a6e2
Mécanique robotisée 8 rapports à double embrayage,Traction,27006847,60423b63-85d0-4049-8f3b-57131c82c439
Mécanique 5 rapports,Traction,23308678,879236dc-17c9-46ab-9add-5c9d7dc619e2
Mécanique 6 rapports,Traction,24763509,a1985dd0-3991-413c-8252-fac77a2a21a1
Mécanique 6 rapports,Traction,26591562,1a6ae6fb-19dd-4a7b-b249-e9f029fcca2d
Automatique 8 rapports,Propulsion,32681957,3dd9da2d-8280-4c2f-b206-01bec4f68368
Mécanique robotisée 6 rapports à double embrayage,Traction,25971974,78c018e3-9d2f-4114-9ba3-b99a0038402d
Automatique séquentielle 6 rapports,Transmission intégrale permanente,33770243,d004c71b-8fe5-4235-aa51-fda18585525c
Mécanique 5 rapports,Traction,11583901,d98abb67-22b6-4d87-90dd-eab4dae6ad39
Mécanique 6 rapports,Traction,25532654,d2494724-0fbf-4748-89a9-e34e3d58bf9f
Mécanique 5 rapports,Traction,5791283,ff58d60a-e568-4014-b3bc-402f038da420
Automatique séquentielle 8 rapports,Transmission intégrale,44866752,5cc925c2-51b0-4868-876b-8b7521c62c45
Mécanique 5 rapports,Traction,9207031,311bf782-f719-43db-9012-cfea2424c84e
Mécanique 6 rapports,Traction,23601781,5695a9c7-4d1e-4e57-98d2-2a24771ab579
Mécanique 5 rapports,Traction,11971144,a702a0e9-43b9-4d03-9cbb-a61f40b3aa3f
Mécanique 5 rapports,Traction,9600951,33d845ba-de91-4fa0-afce-c09f81201a02
Mécanique 6 rapports,Traction,18227118,e45d60b6-095c-4872-bf1f-e4a48e8f91fe
Manuelle 6,,9674393,3401f3e6-7c1f-4609-b8e3-b31e6637e057
Mécanique 6 rapports,Traction,33309557,2072abab-2ebf-4ace-8b01-846904e09468
Mécanique 5 rapports,,23868177,78dec292-1b94-49d0-9a1a-519187afe1bf
Mécanique 6 rapports,Traction,17058713,55816935-1873-430c-8954-9c8b63e585b2
Robotisée simple embrayage 5,Traction,12051263,acf781f9-4b57-4f66-a12a-001591fcf085
Automatique 5 rapports,Transmission intégrale permanente,27507592,8acba3c2-3b7e-4031-9485-4fb2a34cc369
Mécanique 6 rapports,Traction,30978089,8dac3966-54a0-41da-8441-e19914c8981c
Automatique 8 rapports,Transmission intégrale,69002661,4828215b-7eb6-4e35-99b2-8508730413e2
Automatique séquentielle 7 rapports,Transmission Intégrale,47003264,e30dba2c-220c-4a52-884e-6643954a7e87
Mécanique 6 rapports,Traction,18193735,a6fda089-6bfb-4466-93a4-ba166dda1442
Mécanique 6 rapports,Traction,13346523,09229d02-3cfa-4636-9b27-6fae75bb953b
Automatique 8 rapports,Propulsion,40159749,b555447b-7cfd-4600-8967-bdbf38714f7e
Automatique à variation continue 7 rapports,Traction,34411196,5b0b849f-8bd6-4de0-a819-bed598549318
Automatique séquentielle 5 rapports,Transmission intégrale,29790989,29b1043a-05b1-4550-bff5-84e19f878223
Automatique séquentielle 8 rapports,Transmission intégrale,52671697,eace8d5c-ac05-420d-8b08-3dff98c09c56
Mécanique 6 rapports,Propulsion,33683447,9dfa02b2-71ab-46d4-9cbf-ba4002846627
Auto séquent. 9,Traction,33722171,2d48b058-6cb7-4d3c-86d4-074645cc713c
Mécanique 5 rapports,Traction,9674393,75ac470c-0115-4a26-9497-2c6e6a1ed6c9
Mécanique 5 rapports,Traction,15015673,8d1c2aa2-21d4-4082-bdcb-4b4b1c82d513
Mécanique 5 rapports,Traction,12356384,dc0029a0-e179-4679-b8e5-6feb152a6783
Mécanique 5 rapports,Traction,13353200,ac3d86cd-eac2-4cb3-bc68-935fb3f5268c
Automatique séquentielle 8 rapports,Transmission intégrale,64162126,c299f4ec-f12e-4d74-b766-3537c5a0abdd
Mécanique 5 rapports,Traction,10936271,b4deacb0-09c4-4de4-887d-6f7e7785215d
Mécanique 5 rapports,Transmission intégrale,20224757,0ce3c302-12f0-4f4f-9c88-08372c869706
Automatique séquentielle 8 rapports,Propulsion,215520648,57c716a3-bb6f-4720-af0b-4070d569d3b3
Mécanique 6 rapports,Traction,32174535,cd5d2d4f-220d-4b7a-8d29-37c9b64530a9
Automatique 5 rapports,Propulsion,28575848,b590720d-a11d-40ba-bf2d-585d03ca51eb
Automatique 9,Transmission intégrale,35819959,82967862-587f-4499-83cd-239df93f1a9b
Automatique 8 rapports,Transmission intégrale,28709380,e25a7b9c-4799-4d88-829f-4bf133c6031c
Automatique à variation continue,Traction,17626224,668bdeb9-5914-46c5-97ca-4ec8cfef0b62
Automatique 8 rapports,Traction,35679750,82b65fcd-8e41-458a-bb4b-e5065f009446
Mécanique 5 rapports,Traction,5181042,cb48a11f-1a0b-4a89-95aa-3e290ca1b066
Mécanique 5 rapports,Traction,12585391,615a02de-96c7-4bce-94ca-8d8646c348ab
Mécanique 6 rapports,Traction,13753796,d0d91112-ebcf-4a62-ab8a-74dc79ad0e39
